,raceId,driverId,startingPosition,driverStandingsId,points,position,positionText,wins,pit_times,first_lap_ranks,first_lap_change,accident
2425,258,105,15,66074,0.0,21,21,0,[10.1529402  13.79718136],14,-1,0
2426,258,100,16,66061,1.0,9,9,0,[13.57442933  3.53341959 13.3715207 ],17,1,0
2427,258,94,17,66060,0.0,13,13,0,[ 6.04019977  9.09531279 14.90997997],18,1,0
2428,258,103,18,66069,0.0,15,15,0,[4.40534717 6.67350444],19,1,0
2429,258,91,19,66058,1.0,10,10,0,[ 9.26345412  3.94473744 10.24665674],21,2,0
2430,258,88,20,66081,0.0,25,25,0,[11.52236623  3.51567727  6.65140299],16,-4,0
2431,258,106,21,66077,0.0,27,27,0,[11.04192459 14.34432637],22,1,0
2432,258,44,22,66063,0.0,14,14,0,[10.85478706 12.22854583  7.17103589],20,-2,0
2433,258,65,23,66059,0.0,11,11,0,[10.66888001  5.02846762],23,0,0
2434,258,83,24,66062,0.0,12,12,0,[ 8.5255176   8.07911836 11.82888402],24,0,0
2435,258,101,25,66064,0.0,17,17,0,[ 7.15240561 14.1358007   6.03162201],25,0,0
2436,258,107,26,66079,0.0,16,16,0,[12.46564334 10.68210316],26,0,0
2437,259,102,1,66095,0.0,23,23,0,[14.81856354  3.80531855],2,1,0
2438,259,30,2,66083,30.0,1,1,3,[6.32218118 5.54763149 8.37479303],1,-1,0
2439,259,77,3,66106,6.0,4,4,0,[13.11336623 13.97697744],3,0,0
2440,259,71,4,66084,7.0,2,2,0,[5.15341377 5.02824312 6.4441999 ],4,0,0
2441,259,109,5,66114,0.0,31,31,0,[4.41214819 5.08850349],6,1,0
2442,259,78,6,66112,6.0,5,5,0,[ 5.2746115  12.68663628  8.07584871],5,-1,0
2443,259,49,7,66102,2.0,11,11,0,[9.36608873 8.40703617],9,2,0
2444,259,57,8,66103,4.0,6,6,0,[10.32227465 14.70845976],8,0,0
2445,259,79,9,66087,4.0,9,9,0,[ 8.9718606  11.27031464],11,2,0
2446,259,91,10,66088,4.0,8,8,0,[7.21406283 8.7499433 ],10,0,0
2447,259,81,11,66105,0.0,22,22,0,[9.95743872 6.42137145],12,1,0
2448,259,87,12,66100,0.0,18,18,0,[14.89439332 11.78952275],7,-5,0
2449,259,84,13,66096,0.0,15,15,0,[12.63203435 12.48809679],13,0,0
2450,259,94,14,66090,0.0,16,16,0,[ 3.92901507 11.29034692  4.49448643],14,0,0
2451,259,105,15,66104,0.0,24,24,0,[14.56342434  8.28966166],16,1,0
2452,259,104,16,66101,3.0,10,10,0,[ 8.80090218 13.67875138],17,1,0
2453,259,103,17,66099,0.0,19,19,0,[8.25823939 7.89623618 8.67403746],15,-2,0
2454,259,100,18,66091,1.0,12,12,0,[7.72657321 9.81605775],18,0,0
2455,259,44,19,66093,0.0,17,17,0,[ 4.98229302 12.07980734 14.67514566],21,2,0
2456,259,65,20,66089,0.0,13,13,0,[ 6.39754277 13.80194439 10.75492732],19,-1,0
2457,259,110,21,66113,0.0,25,25,0,[6.78378098 7.54409399],22,1,0
2458,259,83,22,66092,0.0,14,14,0,[9.59460751 3.84336503],20,-2,0
2459,259,106,23,66107,0.0,30,30,0,[11.62799044  8.7903201 ],24,1,0
2460,259,101,24,66094,0.0,21,21,0,[4.11665236 3.30819151 6.66775395],25,1,0
2461,259,92,25,66108,0.0,28,28,0,[11.11316615  3.42454616  5.35394009],23,-2,0
2462,259,107,26,66109,0.0,20,20,0,[10.77996363  8.20831253],27,1,0
2463,259,108,27,66110,0.0,32,32,0,[ 7.5244326  13.22763308  4.42675821],26,-1,0
2464,259,22,28,66086,7.0,3,3,0,[ 5.73604859 11.42143342  7.14728838],28,0,0
2465,261,30,1,66147,46.0,1,1,4,[ 7.41358271 11.69415768  3.48135178],1,0,0
2466,261,71,2,66148,17.0,2,2,1,[ 6.54533334 11.03320384  4.93708949],3,1,0
2467,261,57,3,66167,4.0,9,9,0,[14.67446278 13.24059752  8.00066158],2,-1,0
2468,261,109,4,66178,0.0,21,21,0,[ 6.65971974  9.04038787 12.14460047],5,1,0
2469,261,22,5,66150,7.0,5,5,0,[ 3.79272821 12.53423018],4,-1,0
2470,261,55,6,66149,9.0,4,4,0,[12.12417435 12.78165775],6,0,0
2471,261,77,7,66170,10.0,3,3,0,[ 9.10474889 10.82825369],7,0,0
2472,261,84,8,66160,6.0,6,6,0,[ 8.11973746  4.04598409 10.32567946],9,1,0
2473,261,14,9,66180,0.0,33,33,0,[9.86531208 6.95700745],10,1,0
2474,261,79,10,66151,4.0,11,11,0,[14.68632109 10.67617932],11,1,0
2475,261,87,11,66164,4.0,8,8,0,[13.67439134 11.09450086  5.87571921],12,1,0
2476,261,49,12,66166,2.0,14,14,0,[12.50522754 13.85117375 12.97813763],8,-4,0
2477,261,56,13,66161,1.0,18,18,0,[6.76349956 4.9580421  5.86202776],13,0,0
2478,261,105,14,66168,1.0,17,17,0,[ 4.48327446 11.14838071 13.28187519],14,0,0
2479,261,81,15,66169,0.0,28,28,0,[14.75502275  5.03453274 12.78743158],17,2,0
2480,261,100,16,66155,1.0,16,16,0,[ 7.89743625 13.52068412 14.41246086],15,-1,0
2481,261,106,17,66171,0.0,24,24,0,[ 7.31142136 10.87786481],16,-1,0
2482,261,94,18,66154,2.0,15,15,0,[10.70116914  7.73129164],19,1,0
2483,261,44,19,66157,0.0,20,20,0,[12.7118278   8.03782151],21,2,0
2484,261,103,20,66163,0.0,23,23,0,[7.29622525 9.06754967],18,-2,0
2485,261,104,21,66165,3.0,12,12,0,[8.08013082 4.54026237 6.02547135],22,1,0
2486,261,65,22,66153,0.0,19,19,0,[13.30023047 13.88707751],23,1,0
2487,261,70,23,66179,0.0,25,25,0,[14.74506908 13.12546524],20,-3,0
2488,261,101,24,66158,0.0,26,26,0,[ 5.87580324  8.01952933 11.4064002 ],24,0,0
2489,261,92,25,66172,0.0,31,31,0,[11.16320555  4.34821708  6.40563678],26,1,0
2490,261,108,26,66174,0.0,30,30,0,[8.85477974 5.73629118],25,-1,0
2491,262,30,1,66182,56.0,1,1,5,[9.59000506 9.87439754],2,1,0
2492,262,55,2,66184,13.0,4,4,0,[10.04362963 12.89766662],1,-1,0
2493,262,77,3,66205,13.0,3,3,0,[6.20273507 6.34196498],5,2,0
2494,262,71,4,66183,23.0,2,2,1,[ 5.03312075 11.88434808  3.26627104],4,0,0
2495,262,14,5,66215,2.0,16,16,0,[10.11467359  9.69339797 14.2005517 ],3,-2,0
2496,262,22,6,66185,7.0,5,5,0,[5.01637608 9.38177635 6.6327098 ],7,1,0
2497,262,57,7,66202,4.0,9,9,0,[10.65647789  7.93085243  7.65812062],6,-1,0
2498,262,56,8,66196,1.0,20,20,0,[12.81048369  8.64822626 13.22352317],9,1,0
2499,262,79,9,66186,4.0,11,11,0,[12.66236089  9.84269658 14.18001248],11,2,0
2500,262,49,10,66201,2.0,14,14,0,[ 9.59946689 10.19642445],8,-2,0
2501,262,81,11,66204,0.0,29,29,0,[ 5.69846752  7.87523927 10.2401747 ],13,2,0
2502,262,84,12,66195,6.0,6,6,0,[ 4.63516262 13.35120744 14.25645218],12,0,0
2503,262,87,13,66199,4.0,8,8,0,[11.64685592  8.28057158 11.28970987],10,-3,0
2504,262,110,14,66212,3.0,13,13,0,[14.02236553  4.67011925  5.44458133],14,0,0
2505,262,94,15,66189,2.0,15,15,0,[ 3.29598877 12.06835903 13.16463496],16,1,0
2506,262,104,16,66200,3.0,12,12,0,[ 5.41864395 14.74371903 13.19337317],17,1,0
2507,262,65,17,66188,0.0,21,21,0,[11.98652309  4.47897183],15,-2,0
2508,262,105,18,66203,1.0,19,19,0,[5.94221241 6.19755535],19,1,0
2509,262,44,19,66192,0.0,22,22,0,[12.80414837  8.10116771],20,1,0
2510,262,109,20,66213,1.0,17,17,0,[11.78718334  6.33454498 11.73111739],18,-2,0
2511,262,100,21,66190,1.0,18,18,0,[9.83856343 8.72034873],23,2,0
2512,262,106,22,66206,0.0,25,25,0,[13.13386701 10.97501008  3.1439551 ],21,-1,0
2513,262,70,23,66214,0.0,26,26,0,[ 9.96430166 10.16973732  3.488064  ],22,-1,0
2514,262,103,24,66198,0.0,24,24,0,[14.21520864 13.28923295  6.37443907],24,0,0
2515,262,101,25,66193,0.0,27,27,0,[ 7.53451192  7.503037   12.15295452],26,1,0
2516,262,92,26,66207,0.0,32,32,0,[14.24262299  6.66851669],25,-1,0
2517,263,71,1,66218,29.0,2,2,1,[13.3345314   7.37184418],3,2,0
2518,263,95,2,66253,0.0,34,34,0,[ 5.2054812  13.30342905 11.33691681],1,-1,0
2519,263,30,3,66217,66.0,1,1,6,[7.82582409 3.20443017],2,-1,0
2520,263,55,4,66219,13.0,4,4,0,[6.0451986  5.05396524 6.92630877],5,1,0
2521,263,77,5,66240,17.0,3,3,0,[8.68325112 7.24105978 9.35738765],6,1,0
2522,263,56,6,66231,1.0,20,20,0,[14.70528377  7.61600059  3.69396959],4,-2,0
2523,263,22,7,66220,7.0,5,5,0,[13.82456195 13.50168998],7,0,0
2524,263,50,8,66232,0.0,35,35,0,[ 5.29025489 13.02498423],9,1,0
2525,263,57,9,66237,4.0,10,10,0,[14.36961151 10.20723866  3.84234228],8,-1,0
2526,263,49,10,66236,5.0,8,8,0,[14.58386964  3.38616309],10,0,0
2527,263,110,11,66247,4.0,12,12,0,[9.56863913 5.45758305],12,1,0
2528,263,84,12,66230,6.0,6,6,0,[11.86960029  3.23088481  5.43329022],13,1,0
2529,263,44,13,66227,0.0,22,22,0,[ 3.55709531 11.87563142  3.84888126],14,1,0
2530,263,79,14,66221,4.0,14,14,0,[13.10371752  5.41185017],11,-3,0
2531,263,103,15,66233,0.0,24,24,0,[ 6.61937673 13.68960494],17,2,0
2532,263,94,16,66224,4.0,13,13,0,[11.38057726 13.00900185],15,-1,0
2533,263,87,17,66234,4.0,9,9,0,[6.53277537 8.96535413],19,2,0
2534,263,104,18,66235,3.0,15,15,0,[6.83941075 6.12865159 8.70187104],18,0,0
2535,263,65,19,66223,0.0,21,21,0,[10.19676008  8.05213757],16,-3,0
2536,263,100,20,66225,1.0,18,18,0,[14.76904256  3.15469569],21,1,0
2537,263,105,21,66238,1.0,19,19,0,[13.97911266  9.01230378  5.45471825],20,-1,0
2538,263,81,22,66239,0.0,30,30,0,[ 8.1608874  13.74003763  6.13629563],23,1,0
2539,263,70,23,66249,0.0,26,26,0,[5.40434971 3.25302118],25,2,0
2540,263,101,24,66228,0.0,28,28,0,[12.29547159  5.71151981 11.73953405],22,-2,0
2541,263,106,25,66241,0.0,25,25,0,[12.81732583 10.58597023],24,-1,1
2542,263,111,26,66252,0.0,27,27,0,[ 9.9891155  10.48149951],26,0,0
2543,264,71,1,66255,39.0,2,2,2,[ 7.86738927 11.58233285],2,1,0
2544,264,30,2,66254,66.0,1,1,6,[10.09849134 12.50132909  7.34242231],1,-1,0
2545,264,77,3,66277,17.0,4,4,0,[12.78160738  9.8852061 ],5,2,0
2546,264,55,4,66256,19.0,3,3,0,[11.04895661  9.69168565],3,-1,0
2547,264,57,5,66274,8.0,6,6,0,[11.58817041  7.75420774],6,1,0
2548,264,22,6,66257,10.0,5,5,0,[3.4896826  8.84190746 3.48740152],4,-2,0
2549,264,14,7,66287,4.0,15,15,0,[12.70056746  3.15895052],9,2,0
2550,264,79,8,66258,5.0,10,10,0,[ 4.15635973  7.80963516 12.75050824],7,-1,0
2551,264,84,9,66267,6.0,7,7,0,[3.53068109 8.95989875],11,2,0
2552,264,50,10,66269,0.0,26,26,0,[ 5.93399148  8.25534715 13.40454553],10,0,0
2553,264,87,11,66271,4.0,11,11,0,[13.70210544 11.16511099],13,2,0
2554,264,56,12,66268,1.0,20,20,0,[8.76870473 6.91835062 6.74893469],12,0,0
2555,264,49,13,66273,5.0,9,9,0,[14.18323255 13.56437274],8,-5,0
2556,264,94,14,66261,4.0,14,14,0,[14.0547975  11.62065959],14,0,0
2557,264,44,15,66264,0.0,22,22,0,[8.33325987 5.36242549],15,0,0
2558,264,81,16,66276,0.0,31,31,0,[11.8353101   8.53619402],16,0,0
2559,264,105,17,66275,1.0,19,19,0,[14.99735936  5.99168963 12.47310459],19,2,0
2560,264,110,18,66284,4.0,13,13,0,[12.99054655  4.26036464  9.86247045],18,0,0
2561,264,70,19,66286,0.0,27,27,0,[ 9.41394976 12.05684225  5.26048047],17,-2,0
2562,264,104,20,66272,3.0,16,16,0,[ 6.34430827 13.19125183 11.22851414],20,0,0
2563,264,65,21,66260,0.0,21,21,0,[ 9.12553578 14.77824128  4.30901259],21,0,0
2564,264,100,22,66262,1.0,18,18,0,[14.4366885  10.88373474],23,1,0
2565,264,103,23,66270,0.0,24,24,0,[10.60648883 10.39738793 13.26485734],22,-1,0
2566,264,106,24,66278,0.0,25,25,0,[12.17685717 10.52701141  8.50278923],24,0,0
2567,264,101,25,66265,0.0,29,29,0,[8.71375477 6.75468606 3.74166889],26,1,0
2568,264,111,26,66289,0.0,28,28,0,[4.71986115 8.75822035],25,-1,0
2569,265,77,1,66314,27.0,3,3,1,[6.35555076 7.02645791 8.98361895],1,0,0
2570,265,55,2,66293,19.0,4,4,0,[ 9.25387167 13.73943075],3,1,0
2571,265,71,3,66292,39.0,2,2,2,[6.3717087  8.36918165],4,1,0
2572,265,30,4,66291,66.0,1,1,6,[11.8797131   4.54178064  6.98052732],5,1,0
2573,265,79,5,66295,5.0,12,12,0,[12.58741741  6.9905294 ],7,2,0
2574,265,14,6,66324,4.0,18,18,0,[5.15558625 3.41741555],6,0,0
2575,265,87,7,66308,4.0,14,14,0,[ 8.69553619 14.93830351  8.15768475],8,1,0
2576,265,57,8,66311,8.0,6,6,0,[12.8738424   7.84222792],9,1,0
2577,265,49,9,66310,5.0,11,11,0,[ 4.58949631 13.49480208  6.93368068],2,-7,0
2578,265,56,10,66305,1.0,23,23,0,[13.51454015  5.33208724],10,0,0
2579,265,22,11,66294,10.0,5,5,0,[12.53395298  8.06594313  7.11295687],13,2,0
2580,265,44,12,66301,6.0,7,7,0,[9.70672703 4.69738308],11,-1,0
2581,265,84,13,66304,6.0,8,8,0,[3.43091032 6.46222936],14,1,0
2582,265,103,14,66307,4.0,13,13,0,[13.98955009  8.71476757],12,-2,0
2583,265,65,15,66297,0.0,24,24,0,[ 9.66828871 12.44196    12.59341693],15,0,0
2584,265,81,16,66313,2.0,19,19,0,[9.49110217 9.32398606],17,1,0
2585,265,104,17,66309,6.0,10,10,0,[ 9.56794464 13.05648764],18,1,0
2586,265,110,18,66321,4.0,16,16,0,[11.74196194  3.8747854  11.05221164],16,-2,0
2587,265,50,19,66306,0.0,27,27,0,[ 3.62585751  5.36657811 14.35159604],20,1,0
2588,265,94,20,66298,4.0,17,17,0,[14.22661809 10.95677228  6.59793626],21,1,0
2589,265,70,21,66323,0.0,28,28,0,[12.31377661 10.05706131],19,-2,0
2590,265,100,22,66299,2.0,20,20,0,[10.24516835 14.43542862 11.83491192],23,1,0
2591,265,105,23,66312,1.0,22,22,0,[11.63972572 10.17124412 13.83103232],25,2,0
2592,265,106,24,66315,0.0,25,25,0,[ 9.573807    8.42189921 12.44887543],22,-2,0
2593,265,101,25,66302,0.0,30,30,0,[ 3.73079558  7.63238309 14.77218658],24,-1,0
2594,265,111,26,66326,0.0,29,29,0,[6.64478179 5.8678624 ],26,0,0
2595,266,30,1,66328,76.0,1,1,7,[ 6.98278447 14.50955846  8.20516976],2,1,0
2596,266,71,2,66329,45.0,2,2,2,[12.39832424 14.45370355],1,-1,0
2597,266,14,3,66361,4.0,19,19,0,[4.19155994 6.76413401 4.54771664],4,1,0
2598,266,77,4,66351,27.0,3,3,1,[ 8.20817788 14.31628853  6.73322164],3,-1,0
2599,266,79,5,66332,5.0,13,13,0,[3.30273832 5.0605108 ],7,2,0
2600,266,84,6,66341,9.0,6,6,0,[13.9474636  14.88228565],5,-1,0
2601,266,56,7,66342,1.0,24,24,0,[13.0637736   5.4643267  14.57117234],9,2,0
2602,266,49,8,66347,5.0,12,12,0,[4.81700185 7.16848991],8,0,0
2603,266,44,9,66338,7.0,8,8,0,[7.01242844 7.6160613  6.3245641 ],6,-3,0
2604,266,22,10,66331,10.0,5,5,0,[10.78887628  4.44127438],11,1,0
2605,266,87,11,66345,6.0,10,10,0,[ 9.35602443 13.42756707  5.62827817],12,1,0
2606,266,50,12,66343,4.0,15,15,0,[4.87861989 8.74571385],10,-2,0
2607,266,55,13,66330,19.0,4,4,0,[6.27291677 8.71734706],15,2,0
2608,266,112,14,66365,0.0,37,37,0,[7.97478772 7.34718907],13,-1,0
2609,266,94,15,66335,4.0,18,18,0,[ 9.07430358 12.46869178],16,1,0
2610,266,104,16,66346,6.0,11,11,0,[5.16811256 8.58829903 4.05405159],17,1,0
2611,266,110,17,66358,4.0,17,17,0,[11.7723615  13.50751685],14,-3,0
2612,266,103,18,66344,4.0,14,14,0,[ 5.9636072  14.63629276 14.97644227],18,0,0
2613,266,81,19,66350,2.0,20,20,0,[11.75549866  5.73113458],19,0,0
2614,266,105,20,66349,1.0,22,22,0,[ 6.20829149 13.98657883],21,1,0
2615,266,100,21,66336,2.0,21,21,0,[4.863882   5.42679442],23,2,0
2616,266,70,22,66360,0.0,28,28,0,[ 9.52892422 13.5443567 ],22,0,0
2617,266,101,23,66339,0.0,30,30,0,[8.9158025  6.89442031],24,1,0
2618,266,65,24,66334,0.0,25,25,0,[13.49131679  4.17662166 10.97071002],25,1,0
2619,266,106,25,66352,0.0,26,26,0,[11.73202057  9.81021811],26,1,0
2620,266,111,26,66363,0.0,29,29,0,[4.89375063 8.65230301 5.17111312],20,-6,0
2621,267,22,1,66369,10.0,6,6,0,[14.9945042   6.53409225],1,0,0
2622,267,30,2,66366,76.0,1,1,7,[11.30252648 10.4450201 ],2,0,0
2623,267,71,3,66367,55.0,2,2,3,[8.04981971 7.38680696],4,1,0
2624,267,56,4,66380,1.0,24,24,0,[8.9705372  8.37204153],3,-1,0
2625,267,55,5,66368,19.0,4,4,0,[ 3.20281641 10.52642714  8.43267989],7,2,0
2626,267,50,6,66381,8.0,8,8,0,[9.64035494 6.52052994],6,0,0
2627,267,14,7,66399,7.0,11,11,0,[13.44132131  5.11559327],9,2,0
2628,267,57,8,66386,14.0,5,5,0,[13.89765163  8.32008487],8,0,0
2629,267,49,9,66385,5.0,14,14,0,[11.11375503  9.17038644  3.77877259],5,-4,0
2630,267,94,10,66373,4.0,19,19,0,[ 7.62852799  4.58552958 11.2086647 ],11,1,0
2631,267,77,11,66389,27.0,3,3,1,[11.21768942  8.64890905  7.89178717],13,2,0
2632,267,87,12,66383,8.0,9,9,0,[ 3.59900413  6.23146348 10.39486922],10,-2,0
2633,267,84,13,66379,9.0,7,7,0,[ 9.37121297 13.02074649  3.52009535],12,-1,0
2634,267,81,14,66388,3.0,20,20,0,[ 4.91817934 10.22305391  3.07163132],15,1,0
2635,267,110,15,66396,4.0,18,18,0,[ 5.13980873 14.55874308],17,2,0
2636,267,103,16,66382,4.0,16,16,0,[9.10682961 7.95570812],16,0,0
2637,267,44,17,66376,7.0,10,10,0,[11.09148304 10.01449188],19,2,0
2638,267,105,18,66387,1.0,22,22,0,[ 7.59664693 10.56670967],18,0,0
2639,267,112,19,66403,0.0,37,37,0,[6.00130622 6.75606135 6.31772219],20,1,0
2640,267,65,20,66372,0.0,25,25,0,[7.86999453 5.71544253],14,-6,0
2641,267,101,21,66377,0.0,30,30,0,[4.86304563 4.83349959 6.69710024],22,1,0
2642,267,100,22,66374,2.0,21,21,0,[12.82566311  6.82763276 13.6314267 ],23,1,0
2643,267,79,23,66370,5.0,15,15,0,[ 9.1672502   5.55775308 12.48746976],21,-2,0
2644,267,104,24,66384,6.0,13,13,0,[ 9.15918494 12.92752091  3.02722075],25,1,0
2645,267,111,25,66401,0.0,28,28,0,[12.10903986  7.93373904 13.40918786],24,-1,0
2646,268,55,1,66406,19.0,4,4,0,[ 5.34685624 13.28128745],3,2,0
2647,268,77,2,66427,33.0,3,3,1,[ 5.38031036 12.64885597  7.18321563],2,0,0
2648,268,71,3,66405,65.0,2,2,4,[12.75836607 13.03849838 10.41988366],5,2,0
2649,268,65,4,66410,0.0,25,25,0,[10.45676466  5.34583442],4,0,0
2650,268,14,5,66437,8.0,10,10,0,[14.00104196 12.7429444   3.91680099],7,2,0
2651,268,44,6,66414,7.0,11,11,0,[7.51117715 7.3251742 ],1,-5,0
2652,268,57,7,66424,18.0,5,5,0,[13.33243065 11.38221856  6.16138216],9,2,0
2653,268,110,8,66434,4.0,18,18,0,[10.66029803  7.94413409 10.08604372],8,0,0
2654,268,56,9,66418,1.0,24,24,0,[5.59034734 9.72387297],10,1,0
2655,268,50,10,66419,8.0,8,8,0,[ 4.705589   14.13531454 13.06611674],11,1,0
2656,268,49,11,66423,5.0,14,14,0,[ 7.6439115  12.96335083  6.34087869],6,-5,0
2657,268,103,12,66420,4.0,16,16,0,[ 7.91384128 10.63961472],12,0,0
2658,268,70,13,66436,0.0,29,29,0,[13.90775244  3.09668094],15,2,0
2659,268,79,14,66408,5.0,15,15,0,[10.20969609  8.40597558],14,0,0
2660,268,84,15,66417,11.0,7,7,0,[11.92274977  4.70935443],17,2,0
2661,268,22,16,66407,13.0,6,6,0,[ 8.57870612 11.43767609],13,-3,0
2662,268,81,17,66426,3.0,20,20,0,[10.05160193  4.12474118],18,1,0
2663,268,94,18,66411,4.0,19,19,0,[4.54621678 9.85782822 7.62958277],16,-2,0
2664,268,104,19,66422,6.0,13,13,0,[ 5.15671512 10.87012887  6.54879392],20,1,0
2665,268,109,20,66435,1.0,23,23,0,[ 6.77350987  8.82729043 14.76960596],19,-1,0
2666,268,87,21,66421,8.0,9,9,0,[ 4.08566167 11.72686596  3.61295672],23,2,0
2667,268,105,22,66425,1.0,22,22,0,[13.25814472  4.39528021],22,0,0
2668,268,114,23,66442,0.0,37,37,0,[ 5.9695485 13.4349932],24,1,0
2669,268,100,24,66412,2.0,21,21,0,[11.72746378  8.7862131 ],21,-3,0
2670,268,111,25,66439,0.0,28,28,0,[14.96180215  7.16007316],25,0,0
2671,268,101,26,66415,0.0,30,30,0,[11.31626855  8.69601691],26,0,0
2672,269,77,1,66466,33.0,3,3,1,[6.28043804 3.13704776 6.80992411],2,1,0
2673,269,71,2,66444,75.0,2,2,5,[11.14468049  7.85816871],3,1,1
2674,269,14,3,66476,14.0,7,7,0,[11.12074831  6.44198366  6.85879381],1,-2,0
2675,269,57,4,66463,22.0,4,4,0,[11.16448132 12.68779625  6.08818196],5,1,0
2676,269,55,5,66445,19.0,5,5,0,[10.63633051  9.93796803],7,2,0
2677,269,79,6,66447,5.0,15,15,0,[11.3174616  11.48104248],6,0,0
2678,269,84,7,66456,12.0,8,8,0,[11.8200973   8.53872482],9,2,0
2679,269,22,8,66446,16.0,6,6,0,[14.7496893   4.35735126],4,-4,0
2680,269,49,9,66462,5.0,14,14,0,[6.15710845 4.13989545 6.8987468 ],8,-1,0
2681,269,50,10,66458,10.0,9,9,0,[14.11866218  9.83796369  9.16689296],10,0,0
2682,269,104,11,66461,6.0,13,13,0,[ 9.86494975 11.87595349  8.23288224],13,2,0
2683,269,87,12,66460,8.0,10,10,0,[12.32225576  5.2676953  10.03632708],11,-1,0
2684,269,56,13,66457,1.0,24,24,0,[7.38501758 8.01925067],12,-1,0
2685,269,109,14,66474,1.0,23,23,0,[ 3.56374557 13.69368022 14.38365547],15,1,0
2686,269,44,15,66453,7.0,11,11,0,[14.56618172 14.20650053  5.4990447 ],17,2,0
2687,269,81,16,66465,3.0,20,20,0,[9.58292595 5.74295858 8.95934753],16,0,0
2688,269,110,17,66473,4.0,18,18,0,[13.32607191 12.37314793],18,1,0
2689,269,94,18,66450,4.0,19,19,0,[ 3.43076059 13.98920043],14,-4,0
2690,269,105,19,66464,1.0,22,22,0,[7.71371964 4.42873729],20,1,0
2691,269,65,20,66449,0.0,25,25,0,[8.13032924 4.3177475  7.47303794],21,1,0
2692,269,103,21,66459,4.0,16,16,0,[11.74933879  6.42525512 10.22998681],22,1,0
2693,269,100,22,66451,2.0,21,21,0,[5.46680003 3.92794082 5.54266983],23,1,0
2694,269,114,23,66481,0.0,32,32,0,[ 6.3816565   6.18729128 13.78595465],19,-4,0
2695,269,101,24,66454,0.0,30,30,0,[14.44541241 12.32407645],25,1,0
2696,269,113,25,66482,0.0,33,33,0,[ 5.6513459   4.70276016 13.66290713],26,1,0
2697,269,111,26,66478,0.0,28,28,0,[ 4.41764224 14.48011392],24,-2,0
2698,270,30,1,66483,86.0,1,1,8,[13.62710591  9.83791898 12.63279384],3,2,0
2699,270,71,2,66484,81.0,2,2,5,[4.94366267 4.30720551],1,-1,0
2700,270,95,3,66519,0.0,38,38,0,[12.04165002 14.27136518],5,2,0
2701,270,49,4,66502,6.0,14,14,0,[ 5.59764757 11.40928363],4,0,0
2702,270,22,5,66486,16.0,6,6,0,[3.46244847 3.75033389 3.32433766],6,1,0
2703,270,77,6,66506,35.0,3,3,1,[14.39526018  6.4500274 ],2,-4,0
2704,270,65,7,66489,0.0,25,25,0,[11.44138527 10.31683202],7,0,0
2705,270,81,8,66505,3.0,21,21,0,[5.60220817 9.67275764],9,1,0
2706,270,57,9,66503,26.0,4,4,0,[ 7.08559816 11.28115785],8,-1,0
2707,270,56,10,66497,4.0,17,17,0,[13.77528707  6.18017372  7.32181132],11,1,0
2708,270,44,11,66493,7.0,11,11,0,[13.16767984  4.71170121],13,2,0
2709,270,50,12,66498,10.0,9,9,0,[ 6.68614451 14.9444125 ],12,0,0
2710,270,79,13,66487,5.0,15,15,0,[ 4.39916433 10.54866887],15,2,0
2711,270,87,14,66500,8.0,10,10,0,[3.39708014 9.13139725],10,-4,0
2712,270,84,15,66496,12.0,8,8,0,[ 6.57302119 11.84802157],14,-1,0
2713,270,55,16,66485,19.0,5,5,0,[7.27132105 7.01079181 3.67068852],17,1,0
2714,270,94,17,66490,4.0,20,20,0,[10.38142781 10.30624372  5.12997799],18,1,0
2715,270,110,18,66513,4.0,19,19,0,[ 4.91000818 10.46182908  6.89759767],19,1,0
2716,270,104,19,66501,6.0,13,13,0,[13.01158314  3.89372011],16,-3,0
2717,270,105,20,66504,1.0,23,23,0,[10.05116752  4.2963532 ],20,0,0
2718,270,70,21,66515,0.0,29,29,0,[11.19532112 11.97058441  8.2893335 ],21,0,0
2719,270,103,22,66499,4.0,16,16,0,[ 7.39925205 11.26441809 10.98149724],22,0,0
2720,270,100,23,66491,2.0,22,22,0,[ 3.71710543 14.79152238 11.43272338],23,0,0
2721,270,115,24,66524,0.0,41,41,0,[ 3.99882036  9.24950796 14.03564304],24,0,0
2722,270,101,25,66494,0.0,30,30,0,[13.65761055  9.84633621  9.54549795],26,1,0
2723,270,93,26,66523,0.0,34,34,0,[4.45452218 7.24760862 9.91224519],25,-1,0
2724,271,30,1,66525,92.0,1,1,8,[13.3106509   5.22997157 12.6171122 ],1,0,0
2725,271,71,2,66526,91.0,2,2,6,[12.10046429 13.11490819],3,1,0
2726,271,49,3,66544,7.0,12,12,0,[ 4.96658792 10.6332029 ],5,2,0
2727,271,95,4,66561,3.0,21,21,0,[ 9.68364654 12.72314673],4,0,0
2728,271,65,5,66531,0.0,26,26,0,[12.71289306  6.15585434 10.6678825 ],2,-3,0
2729,271,56,6,66539,6.0,15,15,0,[ 5.17603087 14.52175468],7,1,0
2730,271,55,7,66527,23.0,5,5,0,[ 7.28855665 12.04949954 10.10695881],6,-1,0
2731,271,57,8,66545,26.0,4,4,0,[4.82370871 8.73962275],9,1,0
2732,271,84,9,66538,12.0,8,8,0,[10.1070897  10.41583182 10.88887424],8,-1,0
2733,271,22,10,66528,16.0,6,6,0,[11.77762437  8.07948783 10.1517731 ],10,0,0
